soil_moisture,temperature,humidity,nitrogen,phosphorus,potassium,yield
24.61879459,39.32548595,48.38107819,17.35349523,25.62862243,5.533234258,2.110780555
37.38508717,39.40148913,53.1440351,48.27161084,46.9830219,39.70021096,5.726523112
29.67327724,37.30142199,41.78741972,47.21176292,42.38359496,31.11962605,5.296034048
75.78185914,32.01584299,75.22118107,55.16705069,27.46918166,24.08441253,7.166776179
68.48722277,34.01731394,64.60583285,10.4243006,36.58430095,39.51450695,5.655845771
58.00422539,25.70411605,44.71215332,20.8342122,30.51184785,7.898615202,3.311927829
72.28763541,32.6154084,48.58469966,51.35933571,31.45740073,46.41846755,6.875332114
68.22032461,29.11299099,45.12672691,43.52900254,19.89392312,5.246371231,4.763862472
31.19420353,29.6403468,70.62964041,54.71949268,25.79380721,21.88146591,4.608558671
73.55353991,35.15553121,44.71051818,12.85898273,8.515464386,32.71772507,4.157052813
52.36053451,25.63836711,77.71411665,39.84819829,21.08069112,25.73622378,5.485552796
68.44640931,26.36079223,41.02554597,38.45232874,36.31228319,21.91117644,5.887247129
73.765478,38.49283582,52.4687894,11.78372082,47.89472137,50.695933,5.962175413
39.0802085,21.1244859,84.53333379,35.67610385,48.33788507,56.41579158,6.735577401
26.60311547,29.71268597,75.92656591,40.47601557,30.00752911,53.05419767,6.296144714
33.67610975,38.25601601,43.64841665,19.56465871,32.29800133,33.73372222,2.77105261
45.62646732,32.20726016,81.05630522,23.66647916,13.35745335,53.62902964,5.269896012
69.08088596,30.92814148,64.65175608,42.01736731,36.28886486,55.64738608,6.304055626
71.643835,24.99488358,82.33915136,33.41504738,8.17964567,27.50811184,5.24733839
20.41712783,26.86550978,70.03698872,52.90068288,17.81085586,20.58952227,5.006388924
50.64483815,37.04096832,74.0916516,27.1190883,35.07635063,10.40458632,4.072451711
45.04466019,31.18436264,89.67507802,23.33298292,18.96395592,31.35005566,4.252034868
33.32646863,30.29484388,51.6167773,59.24329702,7.243109335,57.04633062,6.915620298
27.19192204,21.99159427,71.19727874,55.55678851,42.43416842,35.84991404,5.691020839
40.25691028,20.32056313,63.0160695,11.44963725,18.96485032,41.7159156,5.165286355
76.57458223,39.27370377,41.97259765,48.53643077,7.839735119,11.20861002,4.778021847
39.39217592,27.53972335,40.72353208,15.51673869,8.365467403,12.89358153,2.441467907
51.1274373,32.06426124,45.96142889,11.37425974,16.32914595,30.54602941,3.956385318
62.18113753,21.59430146,72.45458703,23.6847758,13.01071762,57.31956394,6.608236354
41.81777614,33.66228571,68.3581544,23.46729395,39.8435053,24.84315529,4.254708263
78.30692496,38.65133417,67.67147806,50.96593812,19.4757821,53.26162227,6.895245388
77.7468377,31.51330506,41.59283813,45.5333623,41.21131033,11.61587264,6.36358064
35.10693775,22.52230645,63.46514982,59.08047137,12.8230699,38.93594638,5.932051499
49.83491035,31.63443055,86.23114089,45.57564502,27.17956308,38.03371373,6.917364538
38.05269859,35.32694426,59.87959347,30.91277766,35.96167101,52.29311125,5.774344493
37.09042966,28.12833073,71.24612349,44.94638305,34.33958842,5.182418742,5.862696286
22.21321684,37.59675496,78.99093378,59.97295336,32.05082345,15.4462417,5.40740447
56.57386004,32.97365907,79.19626396,45.50709413,46.61697209,17.0828194,6.463850983
50.16074139,37.98497837,65.96400412,48.0840678,15.28363165,57.24813484,6.32457915
23.08872507,32.47010622,82.89759727,56.91825076,27.2173642,13.45315109,5.126812637
36.71878785,22.62575944,59.56890467,15.68256307,44.77966475,7.032929262,4.446150463
74.49595316,26.19383422,84.43466074,45.23921467,8.505219452,34.39538221,6.614802374
34.37371344,24.03589897,52.01135832,52.5402979,7.514972071,34.07071543,5.333993136
28.69369233,38.17652995,54.01082035,57.71893001,15.49860294,51.4225831,5.966139286
49.36716562,35.20800135,42.65603121,20.54846449,33.48595488,57.18728076,5.386338555
79.13902725,33.52796738,79.77909183,35.19645039,16.69458319,34.61999932,6.497346959
34.52331629,26.01932639,60.85276181,44.02774238,13.56079477,56.14968003,5.079627243
60.32813284,23.68089544,51.4558307,22.37338648,25.64610419,44.88375332,5.100997081
65.69717692,35.12902176,51.58951388,40.02364316,32.61191309,19.55075204,5.887642557
34.25825264,29.48315892,85.06999706,22.87893912,16.18509682,56.0631391,5.933904575
63.69298092,24.51579104,81.69583002,26.67285103,18.5311034,41.70937469,4.958303478
42.06698796,32.33243956,67.67654427,32.07593483,32.61016872,27.7752763,4.779560903
57.93834984,20.80667704,70.80554002,36.45950494,47.55822899,42.41331465,6.907464562
58.01178265,26.52340508,63.71627853,32.46829358,35.36337773,27.07220553,5.216372958
52.14648104,29.37113989,59.58332714,34.65977599,40.23068646,11.28010724,4.689093205
25.4173862,22.95916668,85.77384406,24.92943781,21.50645426,44.54383109,5.234961144
70.11814974,39.69308955,46.28063518,17.9482547,17.25144617,50.32481867,5.771201522
39.2468039,24.18194729,60.92233949,12.36749887,25.44204844,45.08434095,3.506791819
31.19111062,22.6070626,57.2280954,19.79893612,41.32097729,17.60130673,4.102541866
22.44650849,24.07069748,64.90753601,39.09718208,25.53348388,57.61492574,5.780111768
55.45357659,35.38122266,62.88159373,49.30577239,43.1026434,6.389000893,6.060701929
60.65386171,28.51011319,65.94447658,18.46237987,49.49473913,23.29769136,5.6501349
20.99526974,31.3083188,46.99594886,15.42776789,8.241199958,19.3050839,3.2678112
50.7255835,20.42018314,65.65707508,47.46451803,7.043457024,7.646942519,4.780251348
33.58974651,20.68862617,52.12094069,25.25791653,11.73153663,27.31513311,4.474051834
58.71036742,28.916511,49.21656745,57.57497196,22.29663541,39.27131621,5.994165744
30.46198574,36.33310486,43.24171094,45.71589853,10.89689941,53.54040749,4.842778315
61.45626429,37.70477757,78.13262794,26.33780236,44.17990149,59.43293439,6.207784569
43.20412078,21.73413135,61.37209604,24.47713739,6.041581296,49.44492725,5.182995889
76.20379932,30.76726204,71.33218417,36.18491931,19.21067224,30.77742853,5.984230786
28.25125665,38.26459373,76.37966717,13.95723341,13.31125833,44.80374343,4.090489089
40.46398106,27.75945509,73.96583327,15.88382563,46.91926986,51.39930837,5.566273052
26.80841127,36.59131663,63.52503595,18.79289407,35.12664522,30.5918958,4.359412969
75.4816171,22.67391309,59.39492645,48.73617967,46.04136154,48.17799387,7.973613616
72.6403612,38.70788979,58.79799548,35.69286796,48.75479196,31.54588301,5.920422203
35.47649766,35.02846635,72.00243985,10.52835614,27.36942097,26.2572795,3.365325943
59.59904276,38.82668786,64.73971775,43.67582637,15.54435986,33.93499608,5.523761249
69.03333201,33.53234467,82.4566124,31.18450893,13.71779538,42.17201057,6.303346829
53.3120487,27.26807864,83.73509922,35.54261825,15.03134878,44.9785131,6.882150235
51.7790347,38.76362345,48.5280189,20.70581217,36.88669884,24.62049479,4.573602674
34.51113745,25.51133553,46.81168258,37.58911142,6.820057766,36.42261384,4.765951371
25.58616607,26.64345044,71.5200463,58.95766199,7.311248286,55.04289807,5.087622302
73.83294548,34.01616836,55.0612874,13.67223455,32.36643241,58.69720951,6.921167309
74.02508343,35.30632599,40.92853594,24.19586998,33.8925716,17.49864502,5.145611105
57.98608744,38.58806968,84.43213347,22.14987964,34.93683159,15.60571411,5.0339332
40.34178746,24.09604818,51.34503836,22.42746554,21.73462271,42.21770984,4.488554002
40.95257448,35.9599607,86.46403258,28.93531788,41.26751999,27.80761372,4.914725499
63.55734073,34.77092107,75.87172254,50.90548924,29.01310645,6.332228613,5.414672475
73.8266156,21.27589113,78.1326745,55.6429345,9.74595335,24.07740289,7.547570018
73.22518546,27.74446282,50.07307479,20.11075437,40.86946882,49.37096089,5.66046865
66.79253275,25.65530914,51.70972128,37.1474969,47.88805038,48.85848117,6.409026169
58.52189877,26.08980849,66.06338769,41.84494861,7.701634085,32.20768318,5.075095767
25.0483979,39.65893759,48.60499263,36.09137372,22.61081024,30.99178642,3.38301551
29.69772285,32.85554827,55.27158463,31.70381971,26.93822202,36.87290933,4.529392429
73.91325131,34.35352316,56.0731239,19.59877529,11.5911842,17.06681908,4.839935921
56.38574358,39.53235275,47.98149666,34.41096796,44.04690265,33.93239937,5.271126802
20.5518231,27.54403565,50.25914167,30.06074139,17.78673402,5.607549803,2.288452844
26.08829257,36.03680337,79.4275921,49.77816813,40.2353843,31.15577551,5.929256728
59.81010615,28.69061927,48.35979273,48.18021796,35.19475169,23.48280754,5.84733498
20.30369503,37.39067344,41.42286959,16.69993406,31.91206201,42.11782832,4.080011122
29.64848309,23.61315083,71.46774713,14.42595263,13.64642819,40.10944713,3.809006634
52.92402736,38.95372354,88.79915597,55.40769716,14.93165842,25.94597341,5.897187921
61.51371186,24.37543417,56.56069073,36.77541945,7.130678214,5.400013981,4.261288849
59.11767557,26.52441014,45.93278516,52.89004686,15.83205934,18.87504962,5.363014966
33.45615857,35.12384468,68.51936627,12.90755603,20.54496243,39.83413176,3.802989417
62.73075328,27.87510283,85.31771055,36.32578083,42.49153867,8.980533866,5.750646108
34.23494525,32.16422754,79.20308899,36.97132573,21.48767,10.9203332,3.493729869
39.52398189,28.89147002,71.12579342,53.03510163,38.95798022,40.58692635,6.255463582
64.78948431,34.84739874,55.75282483,14.88049991,24.77490266,46.56720705,5.454887973
58.97797394,24.56662505,67.09400866,22.02227818,40.31907404,22.68523394,5.816030017
70.95340463,21.16915974,44.56224207,30.32691569,48.93222202,31.9320186,5.99991112
59.45677354,25.99858795,73.94727121,53.29207377,15.79287011,57.01412507,7.708312677
54.0985162,29.4861733,76.25480094,56.94416575,43.80537254,57.00489592,7.846050687
25.62048607,23.36040104,88.25158115,59.63623098,32.98208388,21.9126526,5.429806332
42.06294818,27.09594579,53.01986794,57.95967432,41.77824177,49.54933313,6.01238908
35.91214206,27.99966037,40.92282095,10.29708779,34.3213656,37.6669229,4.516488602
34.6393786,21.14783687,67.28042322,12.38541707,24.07772783,58.65164713,4.752629154
78.38063329,31.66614496,75.33952522,17.38034096,15.26337227,31.26874633,4.709031539
43.58586348,37.68686856,79.52037379,27.44310484,8.15158514,47.60887774,3.785146003
73.52279331,23.03485826,49.68694665,51.49590155,29.0983264,47.24754213,6.89107963
57.86831756,31.95616027,53.08764345,54.63280977,49.56467425,32.35880772,7.00407147
67.68867821,33.2947841,65.62954626,19.34172031,38.21188123,48.75965629,5.711324956
50.15822559,28.38669361,56.5300405,40.98320758,19.73054936,19.35721833,4.352952459
54.61423308,34.02195175,83.02557433,55.86809925,42.224216,11.723917,6.19697952
49.55106163,28.21463087,63.68800769,33.1865868,39.60428001,28.38400596,6.184707446
31.71457927,30.09274576,79.97893221,15.1771786,17.6736107,56.89968611,4.096956346
63.34712692,20.14706089,69.03098802,32.8906825,5.643837041,32.54095345,5.01841285
36.84634175,33.83440228,78.65450708,28.78974511,10.31731873,39.93925263,5.266458164
21.45895799,33.22685358,56.63364933,38.8828998,44.47877856,39.32893507,5.428540201
58.72833775,20.76801755,81.5708311,31.93293422,42.64533659,12.2915077,5.992893008
30.62664076,27.36500215,53.72861578,10.86729634,18.28440504,26.46632853,2.899062289
76.42751506,39.58063682,67.3049404,59.69988667,17.83379418,43.88164351,7.102022528
77.23571462,28.41473125,50.70035566,37.17701189,40.67892442,58.45945542,6.955101263
74.89186341,30.0389081,63.77632608,33.68153777,47.19818615,14.24097561,5.68224756
42.20952202,38.19860316,55.90876048,57.73086858,40.06117656,27.57430397,5.418759228
20.92739699,34.34523752,53.33517153,17.79301838,32.25104047,10.23015899,3.385825107
75.69911376,31.64140262,88.3492509,19.46188013,15.92021076,18.33070528,5.180929999
45.6910489,35.95609363,48.00370527,50.40073745,28.65865613,25.72176388,5.41638267
77.99928914,37.28732533,79.36629187,23.041554,15.50803364,34.73537864,5.686359126
77.81719863,29.13776143,89.20824797,49.96135531,41.3605139,17.68117852,7.526090089
71.18056733,29.5021673,40.99507419,23.57667415,22.41324858,17.51594636,4.378858577
37.66693352,27.72101871,74.9513707,11.65938151,42.51637476,47.78064885,5.009072289
43.10586372,39.3341228,52.64559028,35.85073619,22.17241481,57.94529146,4.989325732
71.06820029,33.94332509,42.02439122,19.83432171,42.08672323,22.79871323,4.326618727
39.01532031,21.66446132,60.14447895,47.89231465,19.99930168,42.83956102,5.179901844
30.1695648,37.25919247,86.76089051,42.05998166,24.80597171,19.19442537,4.714823223
53.40807575,29.61119882,40.58825472,56.1801334,32.69697887,56.03737402,5.929499571
76.16928645,21.37507813,69.3942846,49.14941786,8.162942631,42.00962981,6.025473659
61.7617878,30.9943451,65.06982393,19.03879774,47.66931778,49.14722701,6.72148141
54.20367021,28.34328558,83.66920822,50.00791183,30.81226038,7.714472376,6.000836757
25.83058963,37.5549881,44.20008573,42.08685224,27.85190066,37.91782825,4.338467234
56.9004336,24.07989207,74.07630149,43.44758209,42.7727287,34.01867822,7.884373917
79.40323101,36.52929219,74.00548492,51.6131443,43.95932285,21.11482988,6.324246279
28.40504091,31.15377382,73.45400084,38.69120346,28.5017182,19.43364918,5.171670566
51.09977914,21.09220606,87.11672475,33.30017572,46.72680466,36.90136413,6.638602799
72.64238432,39.43690603,81.15437645,41.83205177,7.913199473,43.85670993,6.632523802
64.44611707,30.25230488,42.09863631,24.89787145,10.09516065,6.824501637,3.728291726
61.82094446,25.81753708,63.55414254,19.12985655,31.85547035,36.20708701,4.480308895
62.14904504,29.38813684,59.89765281,40.8293919,20.93296378,14.37527409,5.214814717
41.56946907,37.15715567,55.50736105,21.69241845,25.89013248,12.71995023,3.807865327
37.61551066,26.09806249,62.56683626,13.99575547,19.76356481,39.27157185,3.092732464
68.56166933,23.85352793,59.20970925,10.02770923,23.21263902,22.09785645,5.496421086
68.60680368,22.58142494,61.61669499,40.41597007,42.01908562,29.24841282,6.749177065
72.02433911,25.95718797,88.96309328,28.10743917,31.70642899,24.79993452,6.576330622
74.79443315,35.60096174,44.43164874,47.61554853,49.88050472,40.65849761,6.458474051
50.68054393,29.4325273,86.11154349,28.75881992,40.4095639,30.85658713,6.28764273
50.09097768,24.54963207,64.01183567,34.30017241,17.31498143,57.99022641,6.467888764
67.89771074,23.32369999,71.18711227,30.35424864,16.8955303,24.38105175,5.573451089
58.99783585,26.65458953,81.50914833,42.52873956,20.11542216,45.71563871,6.53842188
62.11801264,38.79848746,58.02315146,27.8069581,42.94667663,19.15109122,4.776450956
67.74756017,26.86053425,61.5210954,58.1883825,6.227944279,32.98142009,6.1213508
73.40032051,39.76248152,60.47592401,56.80734933,15.35815755,35.39133635,6.155042498
40.27970941,29.70460912,58.73655113,52.40139513,45.72132892,23.10101046,6.235753928
42.53497716,23.58327837,86.27646608,56.01501353,33.79533962,30.94792909,6.287873709
25.63891639,37.82280184,81.44649456,32.45698442,15.2081193,20.36032508,4.289299415
54.69680846,29.20710746,45.44999949,36.82151984,14.86152357,5.330042992,3.624877103
22.15653643,34.19342687,45.40616762,47.10462963,43.81781458,16.86065659,4.462313951
47.93588109,39.67423166,61.39347574,44.80729625,45.21908787,43.50352949,6.634453883
52.55867808,21.00350701,44.93286884,54.53392978,16.52589909,47.40296635,5.802672373
37.19247513,21.9338912,70.95465476,45.81655136,23.92296611,20.41115769,5.584143538
55.44999563,34.40913483,47.18458036,59.89423541,42.55680824,27.44236493,6.69125047
21.830015,25.63650007,66.1186632,27.42528999,39.69533474,7.055111308,3.828593357
22.24089132,23.68602794,40.36099735,51.64988711,41.6262248,18.03845956,5.437553744
69.35603364,20.7872376,55.82981742,44.88174114,28.32791859,47.85706059,6.901243797
41.61143848,20.43693424,73.85953618,44.56932226,46.01970717,38.32924486,7.181174908
27.62363076,35.48971206,64.20194701,26.29177974,19.66781948,16.31737871,4.430913219
51.3345956,22.68866855,88.9134743,49.28008962,12.05024605,19.15930973,5.65137373
66.19961319,29.35441232,83.7051898,55.01880112,36.89295497,49.92411126,8.200745469
32.94926165,32.1179363,57.95353895,20.92742308,29.27094872,16.49963116,3.396620259
57.37342855,28.56703601,42.27432707,41.27484186,43.4563596,23.37867492,5.134986183
25.1208479,20.54213305,82.28131501,29.60674146,8.652166211,41.53972804,4.580705733
23.10090327,35.67003005,85.56171552,59.47740596,42.96615815,35.86118121,5.753477087
51.88127789,20.21026449,81.03136967,33.94164079,18.19825939,30.34786129,5.118105803
52.4381073,35.23779789,46.39749705,21.41600869,34.46850502,54.48576,5.6173218
58.24579409,37.86608988,89.89575672,29.09288126,6.805795509,17.08407545,4.411554031
63.56548002,28.65679842,52.92921108,42.69191949,32.43115833,45.778094,6.801624047
78.55112477,30.71084946,76.21024564,13.80446857,37.27722601,13.74851123,5.499178496
50.9780209,29.53966785,85.40174382,40.18009601,21.59375965,38.86536084,6.993136633
39.37738838,27.78417237,51.78435572,56.56123796,14.69348174,52.88429599,6.213276811
67.71117169,37.74849071,85.41292773,52.51813938,29.19338045,30.1845982,7.423797861
36.24993508,37.87867021,55.47407896,13.38367683,42.4935862,44.8361979,4.795589155
46.33828524,26.71632729,88.82066112,59.66949394,19.55963112,50.12163441,7.265149708
24.70738288,32.30139508,54.06300102,44.93634619,16.36111839,12.48145337,4.421551126
21.5210446,38.53815124,87.67179124,18.11404122,17.55208889,43.82047924,4.528441563
77.75890488,39.24116998,42.67723254,10.62080446,47.71094688,55.59125632,6.030418479
70.15880723,30.17918081,75.46360058,18.56413181,21.16746121,36.70038354,5.591880561
61.75845237,29.05649611,66.60555669,51.90879603,5.162190795,15.23672345,5.561168707
44.53717666,25.57388632,63.89385386,11.08196625,40.17565436,11.98183924,3.774831349
30.3976592,39.17743746,51.17471571,21.65736518,36.46736579,19.28544318,3.333854484
29.38622256,22.85628609,75.27978949,47.86527977,10.78557191,10.6932298,5.201734953
35.01457389,31.59659152,49.54047457,39.30552679,49.32069121,33.23667394,6.390463736
52.95359988,25.65100535,67.6420898,49.13678552,32.36280284,8.833757549,5.165356689
62.87575536,25.58016581,52.66226815,47.30752519,27.53507709,17.28725435,5.330388443
59.6118426,28.09937175,87.78106899,12.53006936,22.19986704,29.19507442,5.596301651
36.79603382,39.97585872,41.43155969,54.62557095,45.440274,31.06531127,5.879945427
77.29191684,21.09932614,49.98641401,21.35159171,15.97835666,36.09691668,5.651035184
64.273815,31.57083636,52.11553032,37.66962201,17.85960051,43.80882295,6.144246561
53.26124315,21.65144316,60.70339129,42.21440783,10.5084863,7.597575182,4.490268334
56.70324477,23.0904166,51.63651209,18.43141054,39.1603593,9.43415237,4.632095987
45.17600375,28.79125884,64.56745451,58.81156284,31.79971762,8.347253349,5.753771744
34.86385937,30.20920263,83.62327616,34.4077978,32.40797762,28.27326735,4.881700713
41.35836072,25.17584817,75.60317107,12.88213478,14.8311694,7.301636969,3.586112333
65.47076663,26.32914262,68.99809903,56.86310224,34.30257751,46.03446968,8.12099298
